Age,Gender,Education_Level,Years_of_Experience,Workload,Leadership_Style,Compensation,Organizational_Support,Conscientiousness,Emotional_Resilience,Stress_Levels,Emotion_Focused_Coping,Job_Satisfaction,Productivity,Attendance,Attrition
55,Male,High School,11,34,Supportive,61663,Moderate,2.932047422,3.394257401,4.176242504,3.125567173,1.963214049,71.2667298,97.60682514,1
26,Female,Master's,20,47,Authoritarian,33407,Low,2.840256467,3.955205533,3.990973704,3.875969902,3.025485683,67.3320216,98.82648764,1
29,Male,PhD,33,54,Democratic,42191,High,3.865811926,2.266007117,4.011926469,1.329368652,3.168817555,72.89176313,95.79639456,1
21,Female,Master's,14,47,Supportive,50750,Low,4.426449345,1.510272605,3.574716944,3.85287602,1.213655053,79.89424682,97.19655073,1
19,Female,Bachelor's,30,31,Authoritarian,69832,Moderate,4.346209565,1.576671263,3.943607943,1.417891943,4.816522412,56.3329233,94.11521219,0
22,Male,Bachelor's,34,45,Supportive,80639,Moderate,3.63115512,4.175373171,4.864399491,4.968505885,3.028950221,73.22594324,99.97414933,1
57,Male,Master's,33,57,Authoritarian,104329,High,2.969430378,1.608698408,1.083728118,4.18282674,1.897467311,69.81100722,91.87042685,1
25,Female,Bachelor's,3,24,Supportive,134089,Moderate,4.687949904,1.679959252,1.696736752,4.993109715,1.630445396,70.4406945,97.8043964,1
36,Male,Bachelor's,23,45,Supportive,60461,Moderate,4.299348638,4.187392707,4.363695375,4.965726766,1.889164215,60.69478682,98.02144378,1
56,Female,High School,32,50,Supportive,46559,Moderate,3.176732596,4.127810468,1.311356612,2.99492146,4.134224067,52.87175971,95.72267789,1
38,Male,High School,3,38,Democratic,105652,Moderate,4.575890674,2.432579125,4.166780397,1.671612786,1.490841776,78.39193732,96.74022947,1
59,Male,Master's,16,47,Authoritarian,99959,High,1.514496242,3.831522781,4.365665744,2.045971615,3.860885904,55.53528444,93.25737022,1
50,Female,Bachelor's,13,51,Supportive,31779,Moderate,4.655060013,1.106410254,2.273877702,4.70296253,2.316973915,55.99700919,99.17175435,1
56,Female,High School,17,56,Authoritarian,124979,High,2.681333238,4.499757622,2.501509416,2.912388075,4.646061313,88.8140832,99.0435434,0
47,Female,High School,19,35,Supportive,31893,Moderate,1.404655246,4.914616325,1.987852897,1.665246801,2.709691209,83.89365602,99.40645343,1
28,Male,Master's,19,52,Supportive,103953,Low,1.540964765,2.763060991,4.79834707,2.148436444,4.160977904,66.95384242,91.60293474,1
30,Male,PhD,29,41,Supportive,76451,Moderate,3.443440334,4.667226312,1.687427479,3.977347371,1.133018429,98.27588162,95.27520175,1
50,Male,Master's,18,44,Authoritarian,80711,Moderate,4.443243451,2.335259647,3.785751171,2.554624006,2.704925833,68.7794437,94.9164675,0
57,Male,Master's,31,20,Authoritarian,118578,Moderate,4.585126209,4.844473072,1.38635473,4.340094353,4.342770349,51.5567869,99.34911795,0
26,Male,Bachelor's,39,58,Authoritarian,116486,Low,4.029700413,3.780785839,3.218387542,3.080078185,2.406539893,62.82602137,93.65377375,1
22,Female,Master's,27,38,Democratic,32147,High,1.43854513,3.906681877,4.116270057,4.987395551,1.239706593,51.03706714,93.98937771,1
29,Male,Bachelor's,10,41,Authoritarian,42963,Low,3.733737948,1.642412586,1.226879814,4.181847685,4.473850316,81.24581311,99.40463519,1
24,Female,Bachelor's,26,57,Authoritarian,148645,Moderate,2.62729059,4.110721505,4.178722302,2.392053415,2.767392349,77.68882813,98.56300194,1
32,Male,PhD,4,37,Supportive,133475,High,3.426646119,2.595286108,3.637782635,2.959574978,2.581016399,61.23820724,94.14732636,0
40,Female,Bachelor's,13,50,Supportive,36749,Low,2.663958432,4.269649821,3.298298014,1.325710755,1.479067728,64.80473085,94.12952896,1
52,Female,Bachelor's,37,36,Supportive,74565,High,1.743734563,4.691720312,1.246567534,2.012608502,3.484800578,70.1615264,91.98736664,0
19,Male,Bachelor's,28,42,Supportive,107261,High,1.163806129,1.960338808,4.373916677,3.469164304,2.126297143,66.1016103,95.59786857,1
57,Male,Bachelor's,3,42,Supportive,68104,High,2.767396138,4.943690636,2.390399258,2.190187045,3.946743503,91.00768293,96.78846385,0
25,Male,Bachelor's,28,22,Supportive,44116,Moderate,3.02262543,4.125027815,1.251885635,4.418984528,1.056912895,88.93690785,93.72186897,1
20,Female,Master's,13,41,Supportive,58647,High,4.10132772,3.989263302,2.543250087,4.724236124,1.468428926,56.46904655,97.2951,1
42,Female,Bachelor's,20,33,Supportive,56287,Moderate,2.273408089,3.208643308,2.221412854,3.380800724,4.583417028,88.25342872,95.96724337,0
49,Female,Master's,19,20,Supportive,110729,Low,1.149411746,1.824194241,4.810661712,2.683373554,2.760025274,53.6935209,93.09779567,1
54,Male,Bachelor's,3,53,Supportive,49157,High,4.591592419,4.81637566,1.000740781,4.704633322,4.592470334,82.37538787,95.84521515,1
30,Female,Bachelor's,35,44,Supportive,90119,Low,4.659431224,1.672923373,4.371801561,1.010672672,2.724328186,86.00390803,96.50554979,1
24,Female,Bachelor's,26,57,Authoritarian,148645,Moderate,2.62729059,4.110721505,4.178722302,2.392053415,2.767392349,77.68882813,98.56300194,1
55,Male,PhD,19,39,Authoritarian,89473,Low,2.250174609,4.293074612,1.911372752,2.342163769,1.219148988,69.25076857,99.08909704,1
48,Female,PhD,23,41,Authoritarian,101318,Low,4.623400768,2.169767218,4.156975157,3.26778343,3.53612157,84.40551996,91.02820224,1
32,Male,High School,30,57,Supportive,45994,Moderate,3.337278927,3.826199209,2.241592381,3.155090344,3.485538432,60.76163661,91.02172323,1
48,Male,Master's,16,26,Democratic,115617,Low,1.718581263,1.611847482,2.073128782,1.100060608,2.986709094,69.56682813,99.25386714,1
58,Female,High School,20,20,Authoritarian,98369,Low,1.185611544,3.204565345,1.681076549,2.480591673,1.337168754,60.45424211,96.96684034,1
18,Male,Bachelor's,31,41,Supportive,86017,Low,2.535165024,1.243648907,2.115864778,3.579354384,4.835018465,54.01038539,94.56067145,1
32,Female,Master's,7,39,Supportive,84469,Moderate,1.367938043,3.550811404,1.563615775,3.63750075,1.787246998,70.3362052,99.36937365,1
43,Male,Bachelor's,19,52,Democratic,61826,High,3.410679844,3.958431876,1.279567248,2.994534026,1.338508782,83.36808987,90.95805356,1
37,Male,Master's,4,45,Authoritarian,106478,Moderate,4.301833303,3.737314602,1.947921274,3.039729982,1.912710869,93.99527167,93.3917362,1
40,Male,Bachelor's,21,20,Supportive,65790,High,2.598394046,1.064432874,3.635466668,3.530373073,3.928393479,84.56749321,98.19334624,0
58,Female,Bachelor's,18,34,Democratic,31211,Low,2.016124071,1.413512029,4.029608793,1.942576158,3.280951858,66.13340688,98.36007,1
32,Female,High School,3,39,Authoritarian,38061,Low,2.890303412,2.931240373,2.494078657,3.43285309,3.759554929,71.45488917,90.76672382,1
59,Male,Bachelor's,18,44,Democratic,135702,Low,1.994901575,1.225933696,4.042719045,4.051877555,1.368389711,55.76456299,97.35183944,1
59,Female,Master's,27,48,Supportive,54570,Moderate,2.920074039,4.033210469,4.52267385,1.017376271,4.950684509,71.14350579,94.64270405,1
31,Male,Bachelor's,32,22,Supportive,95054,Low,4.887803381,4.356769371,1.081908333,3.714125643,2.27244297,85.58038638,93.43410114,1
23,Male,High School,3,35,Authoritarian,115326,Low,4.646364911,3.26851483,3.140482031,1.803066916,4.464515009,81.58222447,93.76639852,1
22,Male,Bachelor's,34,45,Supportive,80639,Moderate,3.63115512,4.175373171,4.864399491,4.968505885,3.028950221,73.22594324,99.97414933,1
27,Female,High School,4,30,Authoritarian,44650,High,2.165660555,1.382297791,2.267379775,2.744166332,2.606520833,72.69663912,95.27123922,1
42,Female,Bachelor's,20,33,Supportive,56287,Moderate,2.273408089,3.208643308,2.221412854,3.380800724,4.583417028,88.25342872,95.96724337,0
27,Male,PhD,17,42,Supportive,115469,Low,3.465016162,2.513095575,1.032584993,3.145193463,2.0659888,77.32525691,93.1223452,1
31,Male,High School,22,33,Supportive,68672,Moderate,4.140027345,2.085552753,3.069730239,2.471148342,2.961432141,99.6693056,98.34422846,0
33,Male,High School,6,51,Supportive,55993,High,1.780218889,2.341352953,3.36092479,4.122082303,3.361248042,84.63907532,99.21248148,0
40,Female,Master's,33,20,Authoritarian,126612,High,2.953238571,1.594069697,1.874961292,2.320447191,1.69643699,99.44188164,95.08840848,1
33,Male,Bachelor's,16,32,Supportive,55022,Moderate,4.550433318,1.444139692,1.22269126,2.806967014,3.233568465,53.37764415,92.07459201,0
48,Female,Master's,18,54,Authoritarian,101776,Moderate,1.429657302,3.754580209,2.805692014,3.009206871,1.209968736,50.24862427,91.99096394,1
56,Female,High School,17,56,Authoritarian,124979,High,2.681333238,4.499757622,2.501509416,2.912388075,4.646061313,88.8140832,99.0435434,0
36,Female,Bachelor's,17,45,Authoritarian,90740,Moderate,2.014462511,1.465393799,1.101682741,4.526850686,4.7957435,73.4108798,99.30140553,0
54,Female,Bachelor's,8,28,Supportive,133262,Moderate,3.350739002,4.345536943,3.673954484,4.283638536,2.016141594,99.09386482,96.52346248,0
52,Male,High School,24,29,Authoritarian,88535,High,4.235171893,3.443630089,2.126038483,3.018564224,1.763795436,97.88520535,92.60283197,1
20,Female,Bachelor's,19,37,Supportive,70522,Low,4.870959819,1.990258033,4.086285757,3.128983229,4.971453734,67.50947029,93.52138484,1
21,Female,High School,37,28,Authoritarian,33127,Moderate,4.667844452,4.108816989,2.567086968,1.832439986,2.069318193,64.62370166,97.52792921,1
27,Male,High School,9,59,Supportive,132240,Moderate,3.109278718,4.578391493,3.753495518,2.620630688,1.310382328,78.13977676,90.21953502,1
39,Male,Bachelor's,29,46,Authoritarian,52259,Moderate,1.953708716,4.210258137,2.665568681,3.492531683,1.172008662,65.31905185,91.31286871,1
19,Female,PhD,30,36,Authoritarian,46535,Low,1.305209817,1.854269201,3.030546891,3.809353736,4.369830911,83.38369755,94.32574265,1
56,Female,High School,15,54,Supportive,38989,High,4.423291628,3.001334623,4.736145963,2.009724776,1.271703257,63.775401,92.62509641,1
57,Male,Bachelor's,9,52,Supportive,72462,Low,4.453720058,4.404015067,3.082282177,4.837519418,1.376678793,52.4411021,92.60393014,1
58,Male,Bachelor's,25,43,Authoritarian,79692,Moderate,2.099191243,2.258326186,4.373048171,2.567372052,1.752587709,95.03083661,92.53042206,1
22,Male,Master's,29,59,Supportive,67534,Moderate,2.169660336,3.646773207,1.276920503,4.278071675,2.356296594,94.46132968,90.44710275,0
36,Female,Bachelor's,17,45,Authoritarian,90740,Moderate,2.014462511,1.465393799,1.101682741,4.526850686,4.7957435,73.4108798,99.30140553,0
20,Female,Master's,17,20,Democratic,36041,High,1.625707675,4.81329706,4.722650016,3.922547685,4.2553036,62.36723356,93.19099963,1
25,Female,Master's,23,21,Supportive,128943,Low,2.190715034,4.571858367,2.764464656,4.067715705,2.523540488,60.07570627,92.96912508,1
39,Female,Master's,20,42,Authoritarian,123721,Moderate,4.694972525,3.141010939,3.725252741,4.554985619,1.073071926,67.14598293,92.40264676,1
38,Male,Bachelor's,21,42,Democratic,86022,Moderate,4.261418495,1.78773395,2.366028443,2.285404401,2.717280171,91.47067486,96.76389569,0
54,Male,Bachelor's,3,53,Supportive,49157,High,4.591592419,4.81637566,1.000740781,4.704633322,4.592470334,82.37538787,95.84521515,1
28,Female,Bachelor's,17,42,Democratic,50390,High,1.502096725,1.24622671,1.996697989,1.798594568,4.147842908,97.33857407,98.16820026,0
23,Male,Bachelor's,39,58,Authoritarian,95614,High,1.473448911,1.245195178,1.173824985,3.847811952,4.74108065,74.59582099,99.21907389,0
18,Male,High School,27,26,Authoritarian,94360,Low,3.735506965,2.362741694,1.117905408,1.198498511,2.533851338,50.73619459,93.35694142,1
56,Male,High School,37,28,Supportive,73333,Moderate,1.453079012,4.175573447,2.002326306,1.042104185,1.459316127,93.88194358,99.32445956,1
22,Male,Bachelor's,15,44,Democratic,77356,Low,1.440688481,4.587976313,4.608488953,3.16376944,1.674082369,96.21083811,97.23358612,1
51,Male,Bachelor's,23,34,Supportive,30028,Moderate,4.03598305,1.082046412,2.645009594,4.168676545,1.38382302,57.33154075,97.20381311,1
47,Female,Bachelor's,19,44,Supportive,146528,Low,1.422802416,2.795326773,3.460912811,4.232310671,1.556236503,88.2501162,96.28239434,1
39,Female,Bachelor's,4,36,Democratic,56505,High,2.80925614,3.244027346,3.405642888,2.947228308,2.882367263,66.23394782,98.62501041,0
40,Male,Bachelor's,2,33,Supportive,102069,High,4.241746342,4.710068063,4.659007326,2.338890748,2.063197688,63.75870135,96.83416132,1
19,Male,PhD,4,43,Authoritarian,43890,Moderate,4.283360947,3.82122657,3.251250444,2.000985301,4.562982367,53.53354823,94.82251592,1
44,Female,High School,20,54,Supportive,138956,Moderate,3.308686506,4.224046842,3.903084188,4.907337061,4.266302453,64.93230068,99.37699266,0
54,Male,High School,21,23,Democratic,103313,High,2.754032067,4.75096662,1.875880508,3.075233248,2.994057844,90.15472879,95.44251377,0
29,Male,Bachelor's,37,50,Supportive,45791,High,1.731741285,4.330732894,3.57499413,1.785148801,3.407951179,69.99800367,95.00423244,1
59,Female,Bachelor's,32,21,Supportive,122227,Low,3.993443334,2.054028614,2.104344354,4.445145331,4.19996669,93.62065882,99.66253707,1
52,Male,PhD,9,30,Supportive,133313,High,4.836449168,3.645441575,4.328951766,1.358454896,4.216091158,94.81135287,99.42429109,1
59,Male,Bachelor's,13,40,Democratic,60286,High,2.122111287,4.582611678,4.273260847,2.978391083,2.734180493,53.6458506,94.33956626,1
46,Female,Bachelor's,19,25,Supportive,118905,Moderate,1.320358039,4.066820952,3.320153952,2.988561855,3.455583369,98.03689194,93.65986901,0
41,Male,High School,31,53,Supportive,137092,High,1.70963788,3.80303467,3.074554763,1.379482851,4.043178037,58.62245668,98.62018639,0
21,Female,High School,34,42,Supportive,78632,Low,1.936796239,4.998830551,1.754482076,3.966069009,1.14872294,89.16388406,92.29830528,1
54,Male,Master's,32,41,Supportive,131839,Moderate,4.619847521,3.477392996,2.063580968,2.847337738,2.667396958,55.21733067,95.61755453,0
53,Female,High School,35,37,Supportive,125335,Moderate,2.644595729,2.409209418,4.98580202,1.153702583,1.390812844,76.14791388,90.28101684,1
18,Female,Bachelor's,15,40,Democratic,43303,Moderate,4.488644608,4.706191123,4.184743794,3.723714147,1.153733571,81.06700107,98.44423027,1
36,Male,Bachelor's,13,45,Supportive,74247,Moderate,2.450038925,2.177175096,4.511219194,4.795455384,4.265815422,99.79228009,93.11978402,1
41,Male,High School,7,25,Democratic,33981,High,3.112906431,4.119841842,4.665688757,3.195806965,4.356365995,71.19686279,96.7176796,1
18,Female,Bachelor's,7,59,Democratic,111132,High,2.28616733,4.229382485,3.090775096,3.427439231,1.287785437,55.9336246,94.28647841,1
42,Female,High School,37,50,Authoritarian,133712,Low,4.936475535,3.763805465,4.173192307,3.714597749,3.642591557,90.22662979,98.08608032,1
47,Female,High School,11,22,Supportive,70736,Moderate,3.11133615,1.280472183,4.281985779,3.583161431,3.648692049,98.73449602,98.60870124,1
26,Male,Bachelor's,38,35,Democratic,65490,High,2.660654346,1.101890767,2.570796453,2.653893056,1.308128,74.19306751,97.44640796,1
30,Male,Master's,28,49,Democratic,125119,Moderate,4.042426326,4.939831879,3.250530383,3.454111537,2.669898224,91.31346196,98.17823325,0
51,Male,High School,11,56,Supportive,35666,Low,3.360509624,3.121892749,3.500107151,1.067639253,2.880939838,52.69310572,93.5824165,1
36,Female,High School,2,37,Authoritarian,132499,Moderate,2.531749529,1.55157977,1.27401117,1.64418486,1.976920468,81.72750704,94.0526957,1
56,Female,Bachelor's,7,27,Supportive,58718,Low,4.718022821,4.617605746,2.30282934,3.391183331,1.321265792,61.13924821,94.81821335,1
32,Female,High School,8,47,Democratic,92119,Moderate,4.138893661,4.093896071,4.188620423,1.130496886,4.377461965,72.18691387,97.15191871,1
45,Male,High School,14,41,Authoritarian,51575,Low,3.522236937,1.444253213,2.027078062,4.225421123,1.169915067,86.63099107,91.07353975,1
29,Male,PhD,33,54,Democratic,42191,High,3.865811926,2.266007117,4.011926469,1.329368652,3.168817555,72.89176313,95.79639456,1
49,Female,Master's,28,36,Supportive,54309,Moderate,3.050420212,1.681469003,2.699980962,3.994258874,2.664203621,82.99066601,96.15502853,0
27,Female,High School,23,58,Supportive,129864,High,2.266392242,4.724481808,3.401012132,3.848472225,1.863099986,76.76904777,92.10577782,1
43,Female,Bachelor's,22,48,Supportive,124337,High,1.689785556,4.995597148,3.886594177,1.059475897,4.547948278,56.40275692,96.97472832,0
49,Male,High School,25,34,Supportive,141915,High,2.273807867,4.47971825,1.841846991,2.464964725,4.027534431,75.97148645,95.30219407,0
21,Male,High School,11,33,Supportive,105235,Low,1.578318841,1.255465493,1.069722182,2.412551173,3.608239504,88.92465497,93.17013901,1
30,Male,Master's,27,20,Democratic,83803,Low,2.686216993,3.662861741,3.218796706,3.925415887,4.288556836,56.04202257,92.19161554,1
48,Male,Bachelor's,11,46,Authoritarian,114664,Moderate,1.759410641,2.915882246,2.493514238,1.723273916,1.217464714,92.2470021,95.56948419,1
22,Female,Bachelor's,33,59,Supportive,121137,Moderate,2.876160187,4.385149346,1.044113794,2.597606635,4.339210672,65.19267904,96.8687756,0
21,Female,Master's,27,44,Supportive,90102,Moderate,2.244146669,3.96121224,3.250048477,3.67581484,4.26283708,67.27101001,95.66899235,0
45,Male,High School,9,29,Supportive,90231,Moderate,2.690157521,3.430839233,1.319425698,1.731695994,2.736874385,78.39682634,95.55871096,0
55,Female,Master's,32,24,Democratic,133361,High,1.143571005,2.061252428,4.000369651,4.690725736,4.366153871,81.64660893,97.59806907,1
34,Female,Bachelor's,38,45,Supportive,106298,Low,1.568563414,2.034002271,1.294325178,3.313929439,3.074460127,76.25319351,99.05869106,1
54,Male,Bachelor's,16,50,Supportive,106230,Moderate,1.324238256,2.678054837,1.031135881,2.658792473,1.284004318,50.78582915,98.65149335,1
51,Male,Bachelor's,13,24,Supportive,53840,High,1.479552126,4.708825859,4.331928299,2.881153907,3.105595183,54.26291123,93.37557254,1
54,Female,Bachelor's,34,49,Supportive,87042,High,1.084231134,2.606166952,1.360454532,3.498389006,4.44260755,63.17213797,93.21421278,0
19,Male,Bachelor's,10,20,Authoritarian,53147,High,4.987230851,2.076208915,3.30848908,2.24477441,3.521833189,89.31411536,93.65715857,0
50,Male,Bachelor's,35,35,Authoritarian,80568,Low,1.452543751,4.187791022,4.147712424,1.224320677,4.086659753,68.33543239,93.36913837,1
29,Female,Bachelor's,29,43,Authoritarian,149222,Moderate,3.025402213,3.216514865,1.380185835,1.860882581,4.990192887,65.55051692,92.45153946,0
42,Male,PhD,35,57,Supportive,105361,High,3.907911678,1.48311809,3.487850497,1.580442942,4.333565256,97.54361023,94.15816413,0
20,Male,Master's,12,48,Democratic,138965,High,1.990468349,1.875177406,2.025950093,1.663977843,1.641536535,94.80988991,93.01981913,1
50,Female,High School,8,35,Supportive,61673,Moderate,1.757960584,1.408896685,2.692302091,2.990300577,2.17342432,86.05105197,91.14233356,0
53,Male,High School,11,52,Supportive,60111,High,1.638531027,3.23942152,3.4997691,4.624436323,3.385541674,70.29438763,99.20554171,0
52,Female,Bachelor's,37,36,Supportive,74565,High,1.743734563,4.691720312,1.246567534,2.012608502,3.484800578,70.1615264,91.98736664,0
